country,date,cases,deaths,schools,events,gatherings,venues,borders,lockdown,homeoffice,new_cases,incidence_rate,weekday,country_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
Missouri,2020-04-29,7761,424,1,1,1,1,1,0,1,195,0.025125628,wednesday,25,0,0,1,0,0,0,0
Missouri,2020-04-30,7956,443,1,1,1,1,1,0,1,234,0.029411765,thursday,25,0,0,0,1,0,0,0
Missouri,2020-05-01,8190,457,1,1,1,1,1,0,1,259,0.031623932,friday,25,0,0,0,0,1,0,0
Missouri,2020-05-02,8449,472,1,1,1,1,1,0,1,263,0.031127944,saturday,25,0,0,0,0,0,1,0
Missouri,2020-05-03,8712,484,1,1,1,1,1,0,1,286,0.032828283,sunday,25,0,0,0,0,0,0,1
Missouri,2020-05-04,8998,495,1,1,1,1,1,0,1,197,0.021893754,monday,25,1,0,0,0,0,0,0
Missouri,2020-05-05,9195,524,1,1,1,1,1,0,1,252,0.027406199,tuesday,25,0,1,0,0,0,0,0
Missouri,2020-05-06,9447,539,1,1,1,1,1,0,1,236,0.024981476,wednesday,25,0,0,1,0,0,0,0
Missouri,2020-05-07,9683,562,1,1,1,1,1,1,1,146,0.015077972,thursday,25,0,0,0,1,0,0,0
Missouri,2020-05-08,9829,583,1,1,1,1,1,1,1,159,0.01617662,friday,25,0,0,0,0,1,0,0
Missouri,2020-05-09,9988,594,1,1,1,1,1,1,1,117,0.011714057,saturday,25,0,0,0,0,0,1,0
Missouri,2020-05-10,10105,605,1,1,1,1,1,1,1,107,0.010588817,sunday,25,0,0,0,0,0,0,1
Missouri,2020-05-11,10212,622,1,1,1,1,1,1,1,117,0.011457109,monday,25,1,0,0,0,0,0,0
Missouri,2020-05-12,10329,632,1,1,1,1,1,1,1,190,0.018394811,tuesday,25,0,1,0,0,0,0,0
Missouri,2020-05-13,10519,653,1,1,1,1,1,1,1,164,0.015590836,wednesday,25,0,0,1,0,0,0,0
Missouri,2020-05-14,10683,665,1,1,1,1,1,1,1,189,0.01769166,thursday,25,0,0,0,1,0,0,0
Missouri,2020-05-15,10872,680,1,1,1,1,1,1,1,176,0.016188374,friday,25,0,0,0,0,1,0,0
Missouri,2020-05-16,11048,691,1,1,1,1,1,1,1,123,0.011133237,saturday,25,0,0,0,0,0,1,0
Missouri,2020-05-17,11171,698,1,1,1,1,1,1,1,148,0.01324859,sunday,25,0,0,0,0,0,0,1
Missouri,2020-05-18,11319,714,1,1,1,1,1,1,1,132,0.011661808,monday,25,1,0,0,0,0,0,0
Missouri,2020-05-19,11451,729,1,1,1,1,1,1,1,176,0.015369837,tuesday,25,0,1,0,0,0,0,0
Missouri,2020-05-20,11627,740,1,1,1,1,1,1,1,147,0.012642986,wednesday,25,0,0,1,0,0,0,0
Missouri,2020-05-21,11774,749,1,1,1,1,1,1,1,211,0.017920843,thursday,25,0,0,0,1,0,0,0
Missouri,2020-05-22,11985,758,1,1,1,1,1,1,1,159,0.013266583,friday,25,0,0,0,0,1,0,0
Missouri,2020-05-23,12144,765,1,1,1,1,1,1,1,249,0.020503953,saturday,25,0,0,0,0,0,1,0
Missouri,2020-05-24,12393,768,1,1,1,1,1,1,1,155,0.01250706,sunday,25,0,0,0,0,0,0,1
Missouri,2020-05-25,12548,773,1,1,1,1,1,1,1,172,0.013707364,monday,25,1,0,0,0,0,0,0
Missouri,2020-05-26,12720,780,1,1,1,1,1,1,1,151,0.011871069,tuesday,25,0,1,0,0,0,0,0
Missouri,2020-05-27,12871,776,1,1,1,1,1,1,1,211,0.016393443,wednesday,25,0,0,1,0,0,0,0
Missouri,2020-05-28,13082,789,1,1,1,1,1,1,1,150,0.011466137,thursday,25,0,0,0,1,0,0,0
Missouri,2020-05-29,13232,794,1,1,1,1,1,1,1,166,0.012545345,friday,25,0,0,0,0,1,0,0
Missouri,2020-05-30,13398,812,1,1,1,1,1,1,1,173,0.012912375,saturday,25,0,0,0,0,0,1,0
Missouri,2020-05-31,13571,814,1,1,1,1,1,1,1,213,0.015695232,sunday,25,0,0,0,0,0,0,1
Missouri,2020-06-01,13784,815,1,1,1,1,1,1,1,268,0.019442832,monday,25,1,0,0,0,0,0,0
Missouri,2020-06-02,14052,825,1,1,1,1,1,1,1,243,0.017292912,tuesday,25,0,1,0,0,0,0,0
Missouri,2020-06-03,14295,831,1,1,1,1,1,1,1,288,0.020146905,wednesday,25,0,0,1,0,0,0,0
Missouri,2020-06-04,14583,833,1,1,1,1,1,1,1,167,0.01145169,thursday,25,0,0,0,1,0,0,0
Missouri,2020-06-05,14750,840,1,1,1,1,1,1,1,289,0.01959322,friday,25,0,0,0,0,1,0,0
Missouri,2020-06-06,15039,848,1,1,1,1,1,1,1,90,0.00598444,saturday,25,0,0,0,0,0,1,0
Missouri,2020-06-07,15129,850,1,1,1,1,1,1,1,222,0.014673805,sunday,25,0,0,0,0,0,0,1
Missouri,2020-06-08,15351,854,1,1,1,1,1,1,1,211,0.013745033,monday,25,1,0,0,0,0,0,0
Missouri,2020-06-09,15562,862,1,1,1,1,1,1,1,188,0.012080709,tuesday,25,0,1,0,0,0,0,0
Missouri,2020-06-10,15750,865,1,1,1,1,1,1,1,187,0.011873016,wednesday,25,0,0,1,0,0,0,0
Missouri,2020-06-11,15699,862,1,1,1,1,1,1,1,55,0.003503408,thursday,25,0,0,0,1,0,0,0
Missouri,2020-06-12,15997,881,1,1,1,1,1,1,1,235,0.014690254,friday,25,0,0,0,0,1,0,0
Missouri,2020-06-13,16232,885,1,1,1,1,1,1,1,30,0.001848201,saturday,25,0,0,0,0,0,1,0
Missouri,2020-06-14,16262,885,1,1,1,1,1,1,1,349,0.021461075,sunday,25,0,0,0,0,0,0,1
Missouri,2020-06-15,16611,887,1,1,1,0,1,1,1,246,0.014809464,monday,25,1,0,0,0,0,0,0
Mississippi,2020-03-11,NA,0,0,0,0,1,0,0,0,1,NA,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-03-12,1,0,0,0,0,1,0,0,0,5,5,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-03-13,6,0,0,0,0,1,0,0,0,0,0,friday,26,0,0,0,0,1,0,0
Mississippi,2020-03-14,6,0,0,0,0,1,0,0,1,0,0,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-03-15,6,0,0,0,0,1,0,0,1,6,1,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-03-16,12,0,0,1,0,1,0,0,1,9,0.75,monday,26,1,0,0,0,0,0,0
Mississippi,2020-03-17,21,0,0,1,0,1,0,0,1,13,0.619047619,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-03-18,34,0,0,1,0,1,0,0,1,16,0.470588235,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-03-19,50,1,0,1,0,1,0,0,1,30,0.6,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-03-20,80,1,0,1,0,1,0,0,1,60,0.75,friday,26,0,0,0,0,1,0,0
Mississippi,2020-03-21,140,1,0,1,0,1,0,0,1,67,0.478571429,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-03-22,207,1,0,1,0,1,0,0,1,42,0.202898551,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-03-23,249,1,0,1,0,1,0,0,1,71,0.285140562,monday,26,1,0,0,0,0,0,0
Mississippi,2020-03-24,320,1,0,1,0,1,0,0,1,57,0.178125,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-03-25,377,3,0,1,1,1,1,0,1,108,0.286472149,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-03-26,485,6,0,1,1,1,1,0,1,94,0.193814433,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-03-27,579,8,0,1,1,1,1,0,1,84,0.14507772,friday,26,0,0,0,0,1,0,0
Mississippi,2020-03-28,663,13,0,1,1,1,1,0,1,96,0.14479638,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-03-29,759,14,0,1,1,1,1,0,1,88,0.115942029,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-03-30,847,16,0,1,1,1,1,0,1,90,0.106257379,monday,26,1,0,0,0,0,0,0
Mississippi,2020-03-31,937,20,0,1,1,1,1,0,1,136,0.145144077,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-04-01,1073,22,0,1,1,1,1,0,1,104,0.096924511,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-04-02,1177,26,0,1,1,1,1,0,1,181,0.153780799,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-04-03,1358,29,1,1,1,1,1,0,1,97,0.071428571,friday,26,0,0,0,0,1,0,0
Mississippi,2020-04-04,1455,35,1,1,1,1,1,0,1,183,0.125773196,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-04-05,1638,43,1,1,1,1,1,0,1,100,0.061050061,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-04-06,1738,51,1,1,1,1,1,0,1,177,0.101841197,monday,26,1,0,0,0,0,0,0
Mississippi,2020-04-07,1915,60,1,1,1,1,1,0,1,88,0.045953003,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-04-08,2003,67,1,1,1,1,1,0,1,257,0.128307539,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-04-09,2260,76,1,1,1,1,1,0,1,209,0.092477876,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-04-10,2469,82,1,1,1,1,1,0,1,173,0.070068854,friday,26,0,0,0,0,1,0,0
Mississippi,2020-04-11,2642,93,1,1,1,1,1,0,1,139,0.052611658,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-04-12,2781,96,1,1,1,1,1,0,1,161,0.057892844,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-04-13,2942,98,1,1,1,1,1,0,1,145,0.0492862,monday,26,1,0,0,0,0,0,0
Mississippi,2020-04-14,3087,111,1,1,1,1,1,0,1,273,0.088435374,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-04-15,3360,122,1,1,1,1,1,0,1,264,0.078571429,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-04-16,3624,129,1,1,1,1,1,0,1,169,0.046633554,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-04-17,3793,140,1,1,1,1,1,0,1,181,0.047719483,friday,26,0,0,0,0,1,0,0
Mississippi,2020-04-18,3974,152,1,1,1,1,1,0,1,300,0.075490689,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-04-19,4274,159,1,1,1,1,1,0,1,238,0.05568554,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-04-20,4512,169,1,1,1,1,1,0,1,204,0.045212766,monday,26,1,0,0,0,0,0,0
Mississippi,2020-04-21,4716,183,1,1,1,1,1,0,1,178,0.037743851,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-04-22,4894,193,1,1,1,1,1,0,1,259,0.052921945,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-04-23,5153,201,1,1,1,1,1,0,1,281,0.054531341,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-04-24,5434,209,1,1,1,1,1,0,1,284,0.052263526,friday,26,0,0,0,0,1,0,0
Mississippi,2020-04-25,5718,221,1,1,1,1,1,0,1,193,0.033753061,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-04-26,5911,227,1,1,1,1,1,0,1,183,0.030959229,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-04-27,6094,229,1,1,1,1,1,0,1,248,0.040695766,monday,26,1,0,0,0,0,0,0
Mississippi,2020-04-28,6342,239,1,1,1,1,1,1,1,227,0.035793125,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-04-29,6569,250,1,1,1,1,1,1,1,246,0.037448622,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-04-30,6815,261,1,1,1,1,1,1,1,397,0.058253852,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-05-01,7212,281,1,1,1,1,1,1,1,229,0.031752634,friday,26,0,0,0,0,1,0,0
Mississippi,2020-05-02,7441,291,1,1,1,1,1,1,1,109,0.014648569,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-05-03,7550,303,1,1,1,1,1,1,1,327,0.043311258,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-05-04,7877,310,1,1,1,1,1,1,1,330,0.041894122,monday,26,1,0,0,0,0,0,0
Mississippi,2020-05-05,8207,342,1,1,1,1,1,1,1,217,0.026440843,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-05-06,8424,374,1,1,1,1,1,1,1,262,0.031101614,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-05-07,8686,396,1,1,1,1,1,1,1,404,0.046511628,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-05-08,9090,409,1,1,1,1,1,1,1,288,0.031683168,friday,26,0,0,0,0,1,0,0
Mississippi,2020-05-09,9378,421,1,1,1,1,1,1,1,123,0.013115803,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-05-10,9501,430,1,1,1,1,1,1,1,173,0.01820861,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-05-11,9674,435,1,1,1,1,1,1,1,234,0.024188547,monday,26,1,0,0,0,0,0,0
Mississippi,2020-05-12,9908,457,1,1,1,1,1,1,1,182,0.018368995,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-05-13,10090,465,1,1,1,1,1,1,1,393,0.038949455,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-05-14,10483,480,1,1,1,1,1,1,1,318,0.030334828,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-05-15,10801,493,1,1,1,1,1,1,1,322,0.029812054,friday,26,0,0,0,0,1,0,0
Mississippi,2020-05-16,11123,510,1,1,1,1,1,1,1,173,0.015553358,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-05-17,11296,521,1,1,1,1,1,1,1,136,0.01203966,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-05-18,11432,527,1,1,1,1,1,1,1,272,0.023792862,monday,26,1,0,0,0,0,0,0
Mississippi,2020-05-19,11704,554,1,1,1,1,1,1,1,263,0.02247095,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-05-20,11967,570,1,1,1,1,1,1,1,255,0.021308599,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-05-21,12222,580,1,1,1,1,1,1,1,403,0.032973327,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-05-22,12625,595,1,1,1,1,1,1,1,380,0.03009901,friday,26,0,0,0,0,1,0,0
Mississippi,2020-05-23,13005,616,1,1,1,1,1,1,1,255,0.019607843,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-05-24,13260,625,1,1,1,1,1,1,1,198,0.014932127,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-05-25,13458,635,1,1,1,1,1,1,1,273,0.020285332,monday,26,1,0,0,0,0,0,0
Mississippi,2020-05-26,13731,652,1,1,1,1,1,1,1,313,0.022795135,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-05-27,14044,670,1,1,1,1,1,1,1,328,0.023355169,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-05-28,14372,693,1,1,1,1,1,1,1,421,0.02929307,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-05-29,14793,710,1,1,1,1,1,1,1,436,0.0294734,friday,26,0,0,0,0,1,0,0
Mississippi,2020-05-30,15229,723,1,1,1,1,1,1,1,294,0.019305273,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-05-31,15523,734,1,1,1,1,1,1,1,229,0.014752303,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-06-01,15752,739,1,1,1,1,1,1,1,289,0.018346877,monday,26,1,0,0,0,0,0,0
Mississippi,2020-06-02,16041,767,1,1,1,1,1,1,1,281,0.017517611,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-06-03,16322,782,1,1,1,1,1,1,1,238,0.014581546,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-06-04,16560,794,1,1,1,1,1,1,1,209,0.012620773,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-06-05,16769,803,1,1,1,1,1,1,1,270,0.016101139,friday,26,0,0,0,0,1,0,0
Mississippi,2020-06-06,17039,811,1,1,1,1,1,1,1,231,0.013557134,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-06-07,17270,817,1,1,1,1,1,1,1,498,0.028836132,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-06-08,17768,837,1,1,1,1,1,1,1,355,0.019979739,monday,26,1,0,0,0,0,0,0
Mississippi,2020-06-09,18123,847,1,1,1,1,1,1,1,360,0.019864261,tuesday,26,0,1,0,0,0,0,0
Mississippi,2020-06-10,18483,868,1,1,1,1,1,1,1,0,0,wednesday,26,0,0,1,0,0,0,0
Mississippi,2020-06-11,18483,868,1,1,1,1,1,1,1,608,0.032895093,thursday,26,0,0,0,1,0,0,0
Mississippi,2020-06-12,19091,881,1,1,1,1,1,1,1,257,0.013461841,friday,26,0,0,0,0,1,0,0
Mississippi,2020-06-13,19348,889,1,1,1,1,1,1,1,168,0.008683068,saturday,26,0,0,0,0,0,1,0
Mississippi,2020-06-14,19516,891,1,1,1,1,1,1,1,283,0.014500922,sunday,26,0,0,0,0,0,0,1
Mississippi,2020-06-15,19799,895,1,1,1,1,1,1,1,353,0.017829183,monday,26,1,0,0,0,0,0,0
Montana,2020-03-12,NA,0,0,0,0,0,0,0,1,1,NA,thursday,27,0,0,0,1,0,0,0
Montana,2020-03-13,1,0,0,0,0,0,0,0,1,4,4,friday,27,0,0,0,0,1,0,0
Montana,2020-03-14,5,0,0,0,0,0,0,0,1,1,0.2,saturday,27,0,0,0,0,0,1,0
Montana,2020-03-15,6,0,0,0,0,0,1,0,1,0,0,sunday,27,0,0,0,0,0,0,1
Montana,2020-03-16,6,0,0,1,0,0,1,0,1,2,0.333333333,monday,27,1,0,0,0,0,0,0
Montana,2020-03-17,8,0,0,1,0,0,1,0,1,2,0.25,tuesday,27,0,1,0,0,0,0,0
Montana,2020-03-18,10,0,0,1,0,0,1,0,1,1,0.1,wednesday,27,0,0,1,0,0,0,0
Montana,2020-03-19,11,0,0,1,0,0,1,0,1,9,0.818181818,thursday,27,0,0,0,1,0,0,0
Montana,2020-03-20,20,0,0,1,1,1,1,0,1,7,0.35,friday,27,0,0,0,0,1,0,0
Montana,2020-03-21,27,0,0,1,1,1,1,0,1,7,0.259259259,saturday,27,0,0,0,0,0,1,0
Montana,2020-03-22,34,0,0,1,1,1,1,0,1,0,0,sunday,27,0,0,0,0,0,0,1
Montana,2020-03-23,34,0,0,1,1,1,1,0,1,17,0.5,monday,27,1,0,0,0,0,0,0
Montana,2020-03-24,51,0,0,1,1,1,1,0,1,14,0.274509804,tuesday,27,0,1,0,0,0,0,0
Montana,2020-03-25,65,0,0,1,1,1,1,0,1,25,0.384615385,wednesday,27,0,0,1,0,0,0,0
Montana,2020-03-26,90,0,0,1,1,1,1,0,1,19,0.211111111,thursday,27,0,0,0,1,0,0,0
Montana,2020-03-27,109,1,0,1,1,1,1,0,1,20,0.183486239,friday,27,0,0,0,0,1,0,0
Montana,2020-03-28,129,1,1,1,1,1,1,0,1,25,0.19379845,saturday,27,0,0,0,0,0,1,0
Montana,2020-03-29,154,1,1,1,1,1,1,0,1,17,0.11038961,sunday,27,0,0,0,0,0,0,1
Montana,2020-03-30,171,5,1,1,1,1,1,0,1,27,0.157894737,monday,27,1,0,0,0,0,0,0
Montana,2020-03-31,198,5,1,1,1,1,1,0,1,10,0.050505051,tuesday,27,0,1,0,0,0,0,0
Montana,2020-04-01,208,6,1,1,1,1,1,0,1,33,0.158653846,wednesday,27,0,0,1,0,0,0,0
Montana,2020-04-02,241,6,1,1,1,1,1,0,1,2,0.008298755,thursday,27,0,0,0,1,0,0,0
Montana,2020-04-03,243,5,1,1,1,1,1,0,1,22,0.090534979,friday,27,0,0,0,0,1,0,0
Montana,2020-04-04,265,6,1,1,1,1,1,0,1,21,0.079245283,saturday,27,0,0,0,0,0,1,0
Montana,2020-04-05,286,6,1,1,1,1,1,0,1,13,0.045454545,sunday,27,0,0,0,0,0,0,1
Montana,2020-04-06,299,6,1,1,1,1,1,0,1,20,0.066889632,monday,27,1,0,0,0,0,0,0
Montana,2020-04-07,319,6,1,1,1,1,1,0,1,13,0.040752351,tuesday,27,0,1,0,0,0,0,0
Montana,2020-04-08,332,6,1,1,1,1,1,0,1,22,0.06626506,wednesday,27,0,0,1,0,0,0,0
Montana,2020-04-09,354,6,1,1,1,1,1,0,1,11,0.031073446,thursday,27,0,0,0,1,0,0,0
Montana,2020-04-10,365,6,1,1,1,1,1,0,1,12,0.032876712,friday,27,0,0,0,0,1,0,0
Montana,2020-04-11,377,6,1,1,1,1,1,0,1,10,0.026525199,saturday,27,0,0,0,0,0,1,0
Montana,2020-04-12,387,6,1,1,1,1,1,0,1,7,0.018087855,sunday,27,0,0,0,0,0,0,1
Montana,2020-04-13,394,7,1,1,1,1,1,0,1,5,0.012690355,monday,27,1,0,0,0,0,0,0
Montana,2020-04-14,399,7,1,1,1,1,1,0,1,5,0.012531328,tuesday,27,0,1,0,0,0,0,0
Montana,2020-04-15,404,7,1,1,1,1,1,0,1,11,0.027227723,wednesday,27,0,0,1,0,0,0,0
Montana,2020-04-16,415,7,1,1,1,1,1,0,1,7,0.01686747,thursday,27,0,0,0,1,0,0,0
Montana,2020-04-17,422,8,1,1,1,1,1,0,1,4,0.009478673,friday,27,0,0,0,0,1,0,0
Montana,2020-04-18,426,10,1,1,1,1,1,0,1,7,0.016431925,saturday,27,0,0,0,0,0,1,0
Montana,2020-04-19,433,10,1,1,1,1,1,0,1,0,0,sunday,27,0,0,0,0,0,0,1
Montana,2020-04-20,433,10,1,1,1,1,1,0,1,4,0.009237875,monday,27,1,0,0,0,0,0,0
Montana,2020-04-21,437,12,1,1,1,1,1,0,1,2,0.004576659,tuesday,27,0,1,0,0,0,0,0
Montana,2020-04-22,439,14,1,1,1,1,1,0,1,3,0.006833713,wednesday,27,0,0,1,0,0,0,0
Montana,2020-04-23,442,14,1,1,1,1,1,0,1,2,0.004524887,thursday,27,0,0,0,1,0,0,0
Montana,2020-04-24,444,14,1,1,1,1,1,0,1,1,0.002252252,friday,27,0,0,0,0,1,0,0
Montana,2020-04-25,445,14,1,1,1,1,1,0,1,3,0.006741573,saturday,27,0,0,0,0,0,1,0
Montana,2020-04-26,448,14,1,1,1,1,1,0,1,1,0.002232143,sunday,27,0,0,0,0,0,0,1
Montana,2020-04-27,449,14,1,1,1,1,1,0,1,2,0.004454343,monday,27,1,0,0,0,0,0,0
Montana,2020-04-28,451,15,1,1,1,1,1,0,1,0,0,tuesday,27,0,1,0,0,0,0,0
Montana,2020-04-29,451,16,1,1,1,1,1,0,1,2,0.00443459,wednesday,27,0,0,1,0,0,0,0
Montana,2020-04-30,453,16,1,1,1,1,1,0,1,0,0,thursday,27,0,0,0,1,0,0,0
Montana,2020-05-01,453,16,1,1,1,1,1,0,1,2,0.004415011,friday,27,0,0,0,0,1,0,0
Montana,2020-05-02,455,16,1,1,1,1,1,0,1,0,0,saturday,27,0,0,0,0,0,1,0
Montana,2020-05-03,455,16,1,1,1,1,1,0,1,2,0.004395604,sunday,27,0,0,0,0,0,0,1
Montana,2020-05-04,457,16,1,1,1,1,1,0,1,0,0,monday,27,1,0,0,0,0,0,0
Montana,2020-05-05,457,16,1,1,1,1,1,0,1,0,0,tuesday,27,0,1,0,0,0,0,0
Montana,2020-05-06,457,16,1,1,1,1,1,0,1,0,0,wednesday,27,0,0,1,0,0,0,0
Montana,2020-05-07,457,16,1,1,1,1,1,0,1,1,0.002188184,thursday,27,0,0,0,1,0,0,0
Montana,2020-05-08,458,16,1,1,1,1,1,0,1,0,0,friday,27,0,0,0,0,1,0,0
Montana,2020-05-09,458,16,1,1,1,1,1,0,1,0,0,saturday,27,0,0,0,0,0,1,0
Montana,2020-05-10,458,16,1,1,1,1,1,0,1,1,0.002183406,sunday,27,0,0,0,0,0,0,1
Montana,2020-05-11,459,16,1,1,1,1,1,0,1,2,0.004357298,monday,27,1,0,0,0,0,0,0
Montana,2020-05-12,461,16,1,1,1,1,1,0,1,1,0.002169197,tuesday,27,0,1,0,0,0,0,0
Montana,2020-05-13,462,16,1,1,1,1,1,0,1,0,0,wednesday,27,0,0,1,0,0,0,0
Montana,2020-05-14,462,16,1,1,1,1,1,0,1,4,0.008658009,thursday,27,0,0,0,1,0,0,0
Montana,2020-05-15,466,16,1,1,1,1,1,0,1,2,0.004291845,friday,27,0,0,0,0,1,0,0
Montana,2020-05-16,468,16,1,1,1,1,1,0,1,0,0,saturday,27,0,0,0,0,0,1,0
Montana,2020-05-17,468,16,1,1,1,1,1,0,1,2,0.004273504,sunday,27,0,0,0,0,0,0,1
Montana,2020-05-18,470,16,1,1,1,1,1,0,1,1,0.00212766,monday,27,1,0,0,0,0,0,0
Montana,2020-05-19,471,16,1,1,1,1,1,0,1,7,0.014861996,tuesday,27,0,1,0,0,0,0,0
Montana,2020-05-20,478,16,1,1,1,1,1,0,1,1,0.00209205,wednesday,27,0,0,1,0,0,0,0
Montana,2020-05-21,479,16,1,1,1,1,1,0,1,0,0,thursday,27,0,0,0,1,0,0,0
Montana,2020-05-22,479,16,1,1,1,1,1,0,1,0,0,friday,27,0,0,0,0,1,0,0
Montana,2020-05-23,479,16,1,1,1,1,1,0,1,0,0,saturday,27,0,0,0,0,0,1,0
Montana,2020-05-24,479,16,1,1,1,1,1,0,1,0,0,sunday,27,0,0,0,0,0,0,1
Montana,2020-05-25,479,16,1,1,1,1,1,0,1,0,0,monday,27,1,0,0,0,0,0,0
Montana,2020-05-26,479,17,1,1,1,1,1,0,1,2,0.004175365,tuesday,27,0,1,0,0,0,0,0
Montana,2020-05-27,481,17,1,1,1,1,1,0,1,4,0.008316008,wednesday,27,0,0,1,0,0,0,0
Montana,2020-05-28,485,17,1,1,1,1,1,0,1,8,0.016494845,thursday,27,0,0,0,1,0,0,0
Montana,2020-05-29,493,17,1,1,1,1,1,0,1,12,0.024340771,friday,27,0,0,0,0,1,0,0
Montana,2020-05-30,505,17,1,1,1,1,1,0,1,10,0.01980198,saturday,27,0,0,0,0,0,1,0
Montana,2020-05-31,515,17,1,1,1,1,1,0,1,4,0.00776699,sunday,27,0,0,0,0,0,0,1
Montana,2020-06-01,519,17,1,1,1,1,1,0,1,4,0.007707129,monday,27,1,0,0,0,0,0,0
Montana,2020-06-02,523,17,1,1,1,1,1,0,1,2,0.003824092,tuesday,27,0,1,0,0,0,0,0
Montana,2020-06-03,525,17,1,1,1,1,1,0,1,14,0.026666667,wednesday,27,0,0,1,0,0,0,0
Montana,2020-06-04,539,17,1,1,1,1,1,0,1,1,0.001855288,thursday,27,0,0,0,1,0,0,0
Montana,2020-06-05,540,18,1,1,1,1,1,0,1,0,0,friday,27,0,0,0,0,1,0,0
Montana,2020-06-06,540,18,1,1,1,1,1,0,1,5,0.009259259,saturday,27,0,0,0,0,0,1,0
Montana,2020-06-07,545,18,1,1,1,1,1,0,1,3,0.005504587,sunday,27,0,0,0,0,0,0,1
Montana,2020-06-08,548,18,1,1,1,1,1,0,1,6,0.010948905,monday,27,1,0,0,0,0,0,0
Montana,2020-06-09,554,18,1,1,1,1,1,0,1,7,0.012635379,tuesday,27,0,1,0,0,0,0,0
Montana,2020-06-10,561,18,1,1,1,1,1,0,1,2,0.003565062,wednesday,27,0,0,1,0,0,0,0
Montana,2020-06-11,563,18,1,1,1,1,1,0,1,10,0.017761989,thursday,27,0,0,0,1,0,0,0
Montana,2020-06-12,573,18,1,1,1,1,1,0,1,15,0.02617801,friday,27,0,0,0,0,1,0,0
Montana,2020-06-13,588,18,1,1,1,1,1,0,1,13,0.022108844,saturday,27,0,0,0,0,0,1,0
