"","X","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_census_sub_revised","region_code"
"5781",5781,"PA","2020-03-14",NA,NA,6,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5782",5782,"PA","2020-03-15",NA,NA,18,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5783",5783,"PA","2020-03-16",NA,NA,10,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5784",5784,"PA","2020-03-17",NA,NA,20,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5785",5785,"PA","2020-03-18",NA,NA,37,1,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5786",5786,"PA","2020-03-19",NA,NA,52,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5787",5787,"PA","2020-03-20",NA,NA,84,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5788",5788,"PA","2020-03-21",NA,NA,103,1,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5789",5789,"PA","2020-03-22",NA,NA,107,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5790",5790,"PA","2020-03-23",NA,NA,166,4,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5791",5791,"PA","2020-03-24",NA,NA,207,1,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5792",5792,"PA","2020-03-25",NA,NA,344,4,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5793",5793,"PA","2020-03-26",NA,NA,492,5,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5794",5794,"PA","2020-03-27",NA,NA,530,6,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5795",5795,"PA","2020-03-28",NA,NA,533,12,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5796",5796,"PA","2020-03-29",NA,NA,643,4,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5797",5797,"PA","2020-03-30",NA,NA,688,10,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5798",5798,"PA","2020-03-31",NA,NA,758,15,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5799",5799,"PA","2020-04-01",NA,NA,966,11,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5800",5800,"PA","2020-04-02",NA,NA,1211,16,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5801",5801,"PA","2020-04-03",NA,NA,1404,12,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5802",5802,"PA","2020-04-04",NA,NA,1596,34,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5803",5803,"PA","2020-04-05",NA,NA,1480,14,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5804",5804,"PA","2020-04-06",NA,NA,1477,12,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5805",5805,"PA","2020-04-07",NA,NA,1586,78,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5806",5806,"PA","2020-04-08",NA,NA,1680,69,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5807",5807,"PA","2020-04-09",NA,NA,1989,29,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5808",5808,"PA","2020-04-10",NA,NA,1750,77,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5809",5809,"PA","2020-04-11",NA,NA,1677,76,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5810",5810,"PA","2020-04-12",NA,NA,1178,16,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5811",5811,"PA","2020-04-13",NA,NA,1363,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5812",5812,"PA","2020-04-14",NA,NA,1149,77,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5813",5813,"PA","2020-04-15",NA,NA,1145,63,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5814",5814,"PA","2020-04-16",NA,NA,1244,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5815",5815,"PA","2020-04-17",NA,NA,1705,109,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5816",5816,"PA","2020-04-18",NA,NA,1627,80,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5817",5817,"PA","2020-04-19",NA,NA,1217,276,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5818",5818,"PA","2020-04-20",NA,NA,948,92,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5819",5819,"PA","2020-04-21",NA,NA,1291,185,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5820",5820,"PA","2020-04-22",NA,NA,1157,24,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5821",5821,"PA","2020-04-23",NA,NA,1374,8,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5822",5822,"PA","2020-04-24",NA,NA,1599,70,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5823",5823,"PA","2020-04-25",NA,NA,1394,45,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5824",5824,"PA","2020-04-26",NA,NA,1118,13,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5825",5825,"PA","2020-04-27",NA,NA,884,47,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5826",5826,"PA","2020-04-28",NA,NA,1214,119,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5827",5827,"PA","2020-04-29",NA,NA,1104,477,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5828",5828,"PA","2020-04-30",NA,NA,1393,98,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5829",5829,"PA","2020-05-01",NA,NA,1209,62,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5830",5830,"PA","2020-05-02",NA,NA,1332,65,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5831",5831,"PA","2020-05-03",NA,NA,960,24,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5832",5832,"PA","2020-05-04",NA,NA,824,13,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5833",5833,"PA","2020-05-05",NA,NA,865,547,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5834",5834,"PA","2020-05-06",NA,NA,885,93,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5835",5835,"PA","2020-05-07",NA,NA,1069,301,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5836",5836,"PA","2020-05-08",NA,NA,1323,191,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5837",5837,"PA","2020-05-09",NA,NA,1078,83,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5838",5838,"PA","2020-05-10",NA,NA,1293,18,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5839",5839,"PA","2020-05-11",NA,NA,544,23,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5840",5840,"PA","2020-05-12",NA,NA,835,75,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5841",5841,"PA","2020-05-13",NA,NA,719,132,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5842",5842,"PA","2020-05-14",NA,NA,938,203,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5843",5843,"PA","2020-05-15",NA,NA,989,50,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5844",5844,"PA","2020-05-16",NA,NA,988,33,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5845",5845,"PA","2020-05-17",NA,NA,623,3,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5846",5846,"PA","2020-05-18",NA,NA,817,287,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5847",5847,"PA","2020-05-19",NA,NA,616,130,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5848",5848,"PA","2020-05-20",NA,NA,742,142,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5849",5849,"PA","2020-05-21",NA,NA,974,103,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5850",5850,"PA","2020-05-22",NA,NA,867,116,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5851",5851,"PA","2020-05-23",NA,NA,730,112,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5852",5852,"PA","2020-05-24",NA,NA,728,28,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5853",5853,"PA","2020-05-25",NA,NA,474,15,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5854",5854,"PA","2020-05-26",NA,NA,452,13,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5855",5855,"PA","2020-05-27",NA,NA,784,113,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5856",5856,"PA","2020-05-28",NA,NA,625,108,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5857",5857,"PA","2020-05-29",NA,NA,692,91,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5858",5858,"PA","2020-05-30",NA,NA,681,72,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5859",5859,"PA","2020-05-31",NA,NA,509,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5860",5860,"PA","2020-06-01",NA,NA,356,0,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5861",5861,"PA","2020-06-02",NA,NA,610,130,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5862",5862,"PA","2020-06-03",NA,NA,514,75,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5863",5863,"PA","2020-06-04",NA,NA,531,75,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5864",5864,"PA","2020-06-05",NA,NA,450,69,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5865",5865,"PA","2020-06-06",NA,NA,701,45,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5866",5866,"PA","2020-06-07",NA,NA,503,12,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5867",5867,"PA","2020-06-08",NA,NA,353,10,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5868",5868,"PA","2020-06-09",NA,NA,493,61,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5869",5869,"PA","2020-06-10",NA,NA,408,48,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5870",5870,"PA","2020-06-11",NA,NA,469,51,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5871",5871,"PA","2020-06-12",NA,NA,686,49,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5872",5872,"PA","2020-06-13",NA,NA,463,49,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5873",5873,"PA","2020-06-14",NA,NA,336,4,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5874",5874,"PA","2020-06-15",NA,NA,318,29,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5875",5875,"PA","2020-06-16",NA,NA,362,33,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5876",5876,"PA","2020-06-17",NA,NA,341,43,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5877",5877,"PA","2020-06-18",NA,NA,417,42,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5878",5878,"PA","2020-06-19",NA,NA,525,38,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5879",5879,"PA","2020-06-20",NA,NA,505,20,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5880",5880,"PA","2020-06-21",NA,NA,465,4,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5881",5881,"PA","2020-06-22",NA,NA,456,3,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5882",5882,"PA","2020-06-23",NA,NA,509,38,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5883",5883,"PA","2020-06-24",NA,NA,496,54,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5884",5884,"PA","2020-06-25",NA,NA,579,38,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5885",5885,"PA","2020-06-26",NA,NA,599,23,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5886",5886,"PA","2020-06-27",NA,NA,621,23,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5887",5887,"PA","2020-06-28",NA,NA,497,4,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5888",5888,"PA","2020-06-29",NA,NA,501,8,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5889",5889,"PA","2020-06-30",NA,NA,618,35,"Pennsylvania",1021,1056298,"Northeast Corridor",5
"5890",5890,"RI","2020-02-01",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5891",5891,"RI","2020-02-02",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5892",5892,"RI","2020-02-03",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5893",5893,"RI","2020-02-04",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5894",5894,"RI","2020-02-05",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5895",5895,"RI","2020-02-06",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5896",5896,"RI","2020-02-07",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5897",5897,"RI","2020-02-08",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5898",5898,"RI","2020-02-09",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5899",5899,"RI","2020-02-10",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5900",5900,"RI","2020-02-11",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5901",5901,"RI","2020-02-12",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5902",5902,"RI","2020-02-13",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5903",5903,"RI","2020-02-14",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5904",5904,"RI","2020-02-15",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5905",5905,"RI","2020-02-16",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5906",5906,"RI","2020-02-17",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5907",5907,"RI","2020-02-18",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5908",5908,"RI","2020-02-19",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5909",5909,"RI","2020-02-20",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5910",5910,"RI","2020-02-21",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5911",5911,"RI","2020-02-22",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5912",5912,"RI","2020-02-23",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5913",5913,"RI","2020-02-24",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5914",5914,"RI","2020-02-25",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5915",5915,"RI","2020-02-26",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5916",5916,"RI","2020-02-27",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5917",5917,"RI","2020-02-28",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5918",5918,"RI","2020-02-29",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5919",5919,"RI","2020-03-01",NA,NA,1,0,"Rhode Island",162,4896146,"South Atlantic",7
"5920",5920,"RI","2020-03-02",NA,NA,1,0,"Rhode Island",162,4896146,"South Atlantic",7
"5921",5921,"RI","2020-03-03",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5922",5922,"RI","2020-03-04",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5923",5923,"RI","2020-03-05",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5924",5924,"RI","2020-03-06",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5925",5925,"RI","2020-03-07",NA,NA,1,0,"Rhode Island",162,4896146,"South Atlantic",7
"5926",5926,"RI","2020-03-08",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5927",5927,"RI","2020-03-09",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5928",5928,"RI","2020-03-10",NA,NA,2,0,"Rhode Island",162,4896146,"South Atlantic",7
"5929",5929,"RI","2020-03-11",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5930",5930,"RI","2020-03-12",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5931",5931,"RI","2020-03-13",NA,NA,9,0,"Rhode Island",162,4896146,"South Atlantic",7
"5932",5932,"RI","2020-03-14",NA,NA,6,0,"Rhode Island",162,4896146,"South Atlantic",7
"5933",5933,"RI","2020-03-15",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5934",5934,"RI","2020-03-16",NA,NA,1,0,"Rhode Island",162,4896146,"South Atlantic",7
"5935",5935,"RI","2020-03-17",NA,NA,2,0,"Rhode Island",162,4896146,"South Atlantic",7
"5936",5936,"RI","2020-03-18",NA,NA,10,0,"Rhode Island",162,4896146,"South Atlantic",7
"5937",5937,"RI","2020-03-19",NA,NA,11,0,"Rhode Island",162,4896146,"South Atlantic",7
"5938",5938,"RI","2020-03-20",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5939",5939,"RI","2020-03-21",NA,NA,22,0,"Rhode Island",162,4896146,"South Atlantic",7
"5940",5940,"RI","2020-03-22",NA,NA,17,0,"Rhode Island",162,4896146,"South Atlantic",7
"5941",5941,"RI","2020-03-23",NA,NA,23,0,"Rhode Island",162,4896146,"South Atlantic",7
"5942",5942,"RI","2020-03-24",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"5943",5943,"RI","2020-03-25",NA,NA,25,0,"Rhode Island",162,4896146,"South Atlantic",7
"5944",5944,"RI","2020-03-26",NA,NA,34,0,"Rhode Island",162,4896146,"South Atlantic",7
"5945",5945,"RI","2020-03-27",NA,NA,38,0,"Rhode Island",162,4896146,"South Atlantic",7
"5946",5946,"RI","2020-03-28",NA,NA,36,2,"Rhode Island",162,4896146,"South Atlantic",7
"5947",5947,"RI","2020-03-29",NA,NA,28,1,"Rhode Island",162,4896146,"South Atlantic",7
"5948",5948,"RI","2020-03-30",NA,NA,139,1,"Rhode Island",162,4896146,"South Atlantic",7
"5949",5949,"RI","2020-03-31",NA,NA,79,4,"Rhode Island",162,4896146,"South Atlantic",7
"5950",5950,"RI","2020-04-01",NA,NA,78,2,"Rhode Island",162,4896146,"South Atlantic",7
"5951",5951,"RI","2020-04-02",NA,NA,88,2,"Rhode Island",162,4896146,"South Atlantic",7
"5952",5952,"RI","2020-04-03",NA,NA,54,2,"Rhode Island",162,4896146,"South Atlantic",7
"5953",5953,"RI","2020-04-04",NA,NA,101,1,"Rhode Island",162,4896146,"South Atlantic",7
"5954",5954,"RI","2020-04-05",NA,NA,116,10,"Rhode Island",162,4896146,"South Atlantic",7
"5955",5955,"RI","2020-04-06",NA,NA,160,2,"Rhode Island",162,4896146,"South Atlantic",7
"5956",5956,"RI","2020-04-07",NA,NA,147,3,"Rhode Island",162,4896146,"South Atlantic",7
"5957",5957,"RI","2020-04-08",NA,NA,210,5,"Rhode Island",162,4896146,"South Atlantic",7
"5958",5958,"RI","2020-04-09",NA,NA,273,8,"Rhode Island",162,4896146,"South Atlantic",7
"5959",5959,"RI","2020-04-10",NA,NA,303,6,"Rhode Island",162,4896146,"South Atlantic",7
"5960",5960,"RI","2020-04-11",NA,NA,333,7,"Rhode Island",162,4896146,"South Atlantic",7
"5961",5961,"RI","2020-04-12",NA,NA,317,7,"Rhode Island",162,4896146,"South Atlantic",7
"5962",5962,"RI","2020-04-13",NA,NA,311,10,"Rhode Island",162,4896146,"South Atlantic",7
"5963",5963,"RI","2020-04-14",NA,NA,275,7,"Rhode Island",162,4896146,"South Atlantic",7
"5964",5964,"RI","2020-04-15",NA,NA,278,7,"Rhode Island",162,4896146,"South Atlantic",7
"5965",5965,"RI","2020-04-16",NA,NA,309,18,"Rhode Island",162,4896146,"South Atlantic",7
"5966",5966,"RI","2020-04-17",NA,NA,339,13,"Rhode Island",162,4896146,"South Atlantic",7
"5967",5967,"RI","2020-04-18",NA,NA,314,19,"Rhode Island",162,4896146,"South Atlantic",7
"5968",5968,"RI","2020-04-19",NA,NA,216,13,"Rhode Island",162,4896146,"South Atlantic",7
"5969",5969,"RI","2020-04-20",NA,NA,383,5,"Rhode Island",162,4896146,"South Atlantic",7
"5970",5970,"RI","2020-04-21",NA,NA,271,16,"Rhode Island",162,4896146,"South Atlantic",7
"5971",5971,"RI","2020-04-22",NA,NA,480,10,"Rhode Island",162,4896146,"South Atlantic",7
"5972",5972,"RI","2020-04-23",NA,NA,353,8,"Rhode Island",162,4896146,"South Atlantic",7
"5973",5973,"RI","2020-04-24",NA,NA,317,13,"Rhode Island",162,4896146,"South Atlantic",7
"5974",5974,"RI","2020-04-25",NA,NA,364,13,"Rhode Island",162,4896146,"South Atlantic",7
"5975",5975,"RI","2020-04-26",NA,NA,399,11,"Rhode Island",162,4896146,"South Atlantic",7
"5976",5976,"RI","2020-04-27",NA,NA,217,7,"Rhode Island",162,4896146,"South Atlantic",7
"5977",5977,"RI","2020-04-28",NA,NA,112,6,"Rhode Island",162,4896146,"South Atlantic",7
"5978",5978,"RI","2020-04-29",NA,NA,520,12,"Rhode Island",162,4896146,"South Atlantic",7
"5979",5979,"RI","2020-04-30",NA,NA,354,15,"Rhode Island",162,4896146,"South Atlantic",7
"5980",5980,"RI","2020-05-01",NA,NA,278,13,"Rhode Island",162,4896146,"South Atlantic",7
"5981",5981,"RI","2020-05-02",NA,NA,289,17,"Rhode Island",162,4896146,"South Atlantic",7
"5982",5982,"RI","2020-05-03",NA,NA,244,24,"Rhode Island",162,4896146,"South Atlantic",7
"5983",5983,"RI","2020-05-04",NA,NA,128,21,"Rhode Island",162,4896146,"South Atlantic",7
"5984",5984,"RI","2020-05-05",NA,NA,880,14,"Rhode Island",162,4896146,"South Atlantic",7
"5985",5985,"RI","2020-05-06",NA,NA,0,15,"Rhode Island",162,4896146,"South Atlantic",7
"5986",5986,"RI","2020-05-07",NA,NA,234,18,"Rhode Island",162,4896146,"South Atlantic",7
"5987",5987,"RI","2020-05-08",NA,NA,249,11,"Rhode Island",162,4896146,"South Atlantic",7
"5988",5988,"RI","2020-05-09",NA,NA,210,19,"Rhode Island",162,4896146,"South Atlantic",7
"5989",5989,"RI","2020-05-10",NA,NA,285,4,"Rhode Island",162,4896146,"South Atlantic",7
"5990",5990,"RI","2020-05-11",NA,NA,167,8,"Rhode Island",162,4896146,"South Atlantic",7
"5991",5991,"RI","2020-05-12",NA,NA,173,14,"Rhode Island",162,4896146,"South Atlantic",7
"5992",5992,"RI","2020-05-13",NA,NA,221,18,"Rhode Island",162,4896146,"South Atlantic",7
"5993",5993,"RI","2020-05-14",NA,NA,181,6,"Rhode Island",162,4896146,"South Atlantic",7
"5994",5994,"RI","2020-05-15",NA,NA,203,11,"Rhode Island",162,4896146,"South Atlantic",7
"5995",5995,"RI","2020-05-16",NA,NA,215,10,"Rhode Island",162,4896146,"South Atlantic",7
"5996",5996,"RI","2020-05-17",NA,NA,240,10,"Rhode Island",162,4896146,"South Atlantic",7
"5997",5997,"RI","2020-05-18",NA,NA,121,7,"Rhode Island",162,4896146,"South Atlantic",7
"5998",5998,"RI","2020-05-19",NA,NA,156,26,"Rhode Island",162,4896146,"South Atlantic",7
"5999",5999,"RI","2020-05-20",NA,NA,405,6,"Rhode Island",162,4896146,"South Atlantic",7
"6000",6000,"RI","2020-05-21",NA,NA,215,18,"Rhode Island",162,4896146,"South Atlantic",7
"6001",6001,"RI","2020-05-22",NA,NA,165,23,"Rhode Island",162,4896146,"South Atlantic",7
"6002",6002,"RI","2020-05-23",NA,NA,216,18,"Rhode Island",162,4896146,"South Atlantic",7
"6003",6003,"RI","2020-05-24",NA,NA,113,11,"Rhode Island",162,4896146,"South Atlantic",7
"6004",6004,"RI","2020-05-25",NA,NA,0,13,"Rhode Island",162,4896146,"South Atlantic",7
"6005",6005,"RI","2020-05-26",NA,NA,145,13,"Rhode Island",162,4896146,"South Atlantic",7
"6006",6006,"RI","2020-05-27",NA,NA,142,21,"Rhode Island",162,4896146,"South Atlantic",7
"6007",6007,"RI","2020-05-28",NA,NA,142,22,"Rhode Island",162,4896146,"South Atlantic",7
"6008",6008,"RI","2020-05-29",NA,NA,141,38,"Rhode Island",162,4896146,"South Atlantic",7
"6009",6009,"RI","2020-05-30",NA,NA,184,3,"Rhode Island",162,4896146,"South Atlantic",7
"6010",6010,"RI","2020-05-31",NA,NA,109,2,"Rhode Island",162,4896146,"South Atlantic",7
"6011",6011,"RI","2020-06-01",NA,NA,63,0,"Rhode Island",162,4896146,"South Atlantic",7
"6012",6012,"RI","2020-06-02",NA,NA,121,12,"Rhode Island",162,4896146,"South Atlantic",7
"6013",6013,"RI","2020-06-03",NA,NA,107,10,"Rhode Island",162,4896146,"South Atlantic",7
"6014",6014,"RI","2020-06-04",NA,NA,106,14,"Rhode Island",162,4896146,"South Atlantic",7
"6015",6015,"RI","2020-06-05",NA,NA,116,16,"Rhode Island",162,4896146,"South Atlantic",7
"6016",6016,"RI","2020-06-06",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"6017",6017,"RI","2020-06-07",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"6018",6018,"RI","2020-06-08",NA,NA,201,27,"Rhode Island",162,4896146,"South Atlantic",7
"6019",6019,"RI","2020-06-09",NA,NA,49,9,"Rhode Island",162,4896146,"South Atlantic",7
"6020",6020,"RI","2020-06-10",NA,NA,65,4,"Rhode Island",162,4896146,"South Atlantic",7
"6021",6021,"RI","2020-06-11",NA,NA,106,11,"Rhode Island",162,4896146,"South Atlantic",7
"6022",6022,"RI","2020-06-12",NA,NA,85,10,"Rhode Island",162,4896146,"South Atlantic",7
"6023",6023,"RI","2020-06-13",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"6024",6024,"RI","2020-06-14",NA,NA,0,12,"Rhode Island",162,4896146,"South Atlantic",7
"6025",6025,"RI","2020-06-15",NA,NA,146,6,"Rhode Island",162,4896146,"South Atlantic",7
"6026",6026,"RI","2020-06-16",NA,NA,71,14,"Rhode Island",162,4896146,"South Atlantic",7
"6027",6027,"RI","2020-06-17",NA,NA,49,11,"Rhode Island",162,4896146,"South Atlantic",7
"6028",6028,"RI","2020-06-18",NA,NA,56,9,"Rhode Island",162,4896146,"South Atlantic",7
"6029",6029,"RI","2020-06-19",NA,NA,68,0,"Rhode Island",162,4896146,"South Atlantic",7
"6030",6030,"RI","2020-06-20",NA,NA,0,9,"Rhode Island",162,4896146,"South Atlantic",7
"6031",6031,"RI","2020-06-21",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"6032",6032,"RI","2020-06-22",NA,NA,122,9,"Rhode Island",162,4896146,"South Atlantic",7
"6033",6033,"RI","2020-06-23",NA,NA,74,3,"Rhode Island",162,4896146,"South Atlantic",7
"6034",6034,"RI","2020-06-24",NA,NA,73,6,"Rhode Island",162,4896146,"South Atlantic",7
"6035",6035,"RI","2020-06-25",NA,NA,34,8,"Rhode Island",162,4896146,"South Atlantic",7
"6036",6036,"RI","2020-06-26",NA,NA,21,7,"Rhode Island",162,4896146,"South Atlantic",7
"6037",6037,"RI","2020-06-27",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
"6038",6038,"RI","2020-06-28",NA,NA,0,0,"Rhode Island",162,4896146,"South Atlantic",7
